transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_lof
ENST00000294454.5	SLC25A34	1	16062980	16065901	915	5	3.32238773440703e-05	9.80438802165157e-06	2.0729466763847e-05	2.69002255857177e-06
ENST00000361427.5	HMGN2	1	26799103	26801639	273	6	7.1272213071354e-06	2.0204889326354e-06	4.265977518e-06	8.407548565e-07
ENST00000375471.4	PADI1	1	17531712	17570738	1992	16	6.90127506779017e-05	1.99915834354019e-05	4.40136939079998e-05	5.0074733345e-06
ENST00000375375.3	PAX7	1	18958097	19062533	1563	8	6.97226758759282e-05	2.13329907474282e-05	4.383094865e-05	4.5587364785e-06
ENST00000374490.3	HMGCL	1	24128952	24151905	978	9	2.92743048755528e-05	8.20941688005284e-06	1.8241712308e-05	2.8231756875e-06
ENST00000374222.1	UBXN11	1	26608789	26629374	1563	14	6.09882489342426e-05	1.70917341007426e-05	3.7637357154e-05	6.2591576795e-06
ENST00000375406.1	ACTL8	1	18149503	18153014	1101	2	4.62089545205437e-05	1.39955748685437e-05	2.9439670584e-05	2.773709068e-06
ENST00000335648.3	C1orf213	1	23695790	23696171	381	1	1.72072964669828e-05	4.6785464684828e-06	1.0983635916e-05	1.5451140825e-06
ENST00000374840.3	ALPL	1	21880574	21904141	1575	11	6.49569575740452e-05	2.13744283175452e-05	3.9344264892e-05	4.2382643645e-06
ENST00000337107.6	CELA3B	1	22303532	22315772	813	8	3.39482027271508e-05	9.97811732215078e-06	2.116996438e-05	2.800121025e-06
ENST00000374561.5	ID3	1	23885450	23885917	360	2	1.61214011045786e-05	5.3210009983761e-06	9.84569316820491e-06	9.54706937997622e-07
ENST00000374695.3	HSPG2	1	22149808	22263710	13176	97	0.000556753366383963	0.000170679156071491	0.000346025830975705	4.00483793367661e-05
ENST00000360009.2	DHDDS	1	26759436	26795622	1005	8	3.63081376731768e-05	8.32931558917676e-06	2.336946975e-05	4.609352334e-06
ENST00000375599.3	RSG1	1	16558542	16563237	777	5	3.1411895890642e-05	9.08880225435578e-06	2.10190505691224e-05	1.30404306716386e-06
ENST00000477853.1	EMC1	1	19545796	19578003	2982	23	0.000103602960560853	2.73650682228528e-05	6.5051919872e-05	1.1185972466e-05
ENST00000361530.6	CNKSR1	1	26504038	26516039	2142	21	7.67447325109502e-05	2.04308062664502e-05	4.7547382476e-05	8.7665437685e-06
ENST00000375341.3	ALDH4A1	1	19199338	19229017	1692	15	7.37243367543629e-05	2.35554327667471e-05	4.50982960323305e-05	5.07060795528534e-06
ENST00000374399.4	NIPAL3	1	24746037	24795675	1221	11	4.59602261978403e-05	1.46630822893405e-05	2.79434744319998e-05	3.3536694765e-06
ENST00000374379.4	CLIC4	1	25072044	25167428	762	6	2.05601902153624e-05	5.93421197286238e-06	1.3250409068e-05	1.3755691745e-06
ENST00000375111.3	PLA2G2A	1	20302193	20305266	435	4	1.41132478785025e-05	3.80252674350246e-06	9.36336226000002e-06	9.47358875e-07
ENST00000289749.2	NBL1	1	19969805	19983622	651	4	7.57286780087726e-06	2.54169169684938e-06	4.60585791665628e-06	4.25318187371595e-07
ENST00000294489.6	PDPN	1	13910300	13942406	717	6	2.65387868980339e-05	8.26306704451512e-06	1.6328264822185e-05	1.94745503133377e-06
ENST00000602326.1	EIF4G3	1	21133811	21329235	4776	31	0.0001333343446997	3.33514786217012e-05	8.46699634499992e-05	1.5312902628e-05
ENST00000374145.1	PIGV	1	27117306	27124335	1482	3	4.1388704913041e-05	1.1334139591041e-05	2.6259584154e-05	3.794981168e-06
ENST00000312239.5	HP1BP3	1	21071289	21106933	1662	12	4.44424859142468e-05	1.20975416732468e-05	2.8101627278e-05	4.243316963e-06
ENST00000375108.3	PLA2G5	1	20411323	20417185	417	4	1.70806875996849e-05	5.14562239768492e-06	1.0114418736e-05	1.820646466e-06
ENST00000375102.3	PLA2G2F	1	20465920	20474894	636	5	2.17350034831107e-05	6.50136452046053e-06	1.35636756375529e-05	1.66996332509728e-06
ENST00000270800.1	IL22RA1	1	24447294	24469572	1725	7	5.89592617490348e-05	1.79220382660348e-05	3.6500353828e-05	4.536869655e-06
ENST00000374434.3	MYOM3	1	24383853	24435126	4314	36	0.000171432989009539	5.00827683335376e-05	0.000106111384262001	1.5238836414e-05
ENST00000270792.5	SH3BGRL3	1	26606646	26607614	282	3	1.29683950422033e-05	3.89797785570328e-06	7.574488834e-06	1.4959283525e-06
ENST00000374893.6	ECE1	1	21546447	21616907	2313	19	8.94672667955354e-05	2.7677970957535e-05	5.53029598020004e-05	6.486336036e-06
ENST00000401088.4	SZRD1	1	16693752	16721635	459	4	1.76558256137796e-05	5.25294239277962e-06	1.094380011e-05	1.459083111e-06
ENST00000314011.4	ZNF436	1	23688461	23694498	1413	3	4.18987411721437e-05	1.04269512426437e-05	2.726441593e-05	4.2073739995e-06
ENST00000263980.3	SLC9A1	1	27426797	27480825	2448	12	9.98802104861626e-05	3.12771550996624e-05	6.26610827500002e-05	5.9419726365e-06
ENST00000254227.3	NR0B2	1	27238335	27240431	774	2	2.57575746377276e-05	6.8373143502276e-06	1.713475208e-05	1.7855082075e-06
ENST00000418390.2	TCEB3	1	24069915	24086063	2397	11	7.81538608117998e-05	2.07296772438e-05	4.65021690719998e-05	1.0922014496e-05
ENST00000429261.2	PLA2G2C	1	20490483	20503856	450	4	1.39071458652309e-05	4.16305346023092e-06	8.25249754400002e-06	1.491594861e-06
ENST00000375099.3	UBXN10	1	20517054	20517897	843	1	2.64047577665558e-05	6.93234555455584e-06	1.6621234974e-05	2.851177238e-06
ENST00000374301.3	MTFR1L	1	26149595	26158517	879	6	2.77059818888448e-05	7.63193627934472e-06	1.7779575376e-05	2.2944702335e-06
ENST00000374298.3	AUNIP	1	26161483	26185848	1074	3	2.89041343143465e-05	7.95144397384644e-06	1.8312315378e-05	2.6403749625e-06
ENST00000443980.2	NECAP2	1	16767256	16785491	822	7	2.88209046688596e-05	7.77699708135964e-06	1.7682121384e-05	3.3617862035e-06
ENST00000430580.2	NBPF1	1	16890437	16918516	3420	23	8.66808315463658e-05	2.38029497939043e-05	5.18904075374622e-05	1.09874742149994e-05
ENST00000374409.1	STPG1	1	24685032	24727878	1005	8	3.37986581502507e-05	9.78542429125072e-06	2.078291077e-05	3.230323089e-06
ENST00000290122.3	CELA3A	1	22328167	22338960	813	8	3.17778945975614e-05	9.35538527956146e-06	1.9344797442e-05	3.077711876e-06
ENST00000361720.5	GPATCH3	1	27217500	27226933	1578	7	6.15964227846184e-05	1.56282982031184e-05	4.096141998e-05	5.0067046015e-06
ENST00000375486.4	PADI2	1	17395538	17445866	1998	16	8.28878728960684e-05	2.47695996895682e-05	5.14962169940002e-05	6.6220562125e-06
ENST00000311890.9	HSPB7	1	16342074	16344458	513	3	8.42371844040184e-06	2.69885089458299e-06	5.37239994739126e-06	3.52467598427583e-07
ENST00000375826.3	AGMAT	1	15900145	15911462	1059	7	2.69073838912365e-05	8.26993279022704e-06	1.74791155999542e-05	1.15833550105534e-06
ENST00000375759.3	SPEN	1	16174562	16265922	10995	15	0.000358365706836887	9.50778623883914e-05	0.000230043652643996	3.32441918045e-05
ENST00000375949.4	CTRC	1	15764960	15773084	807	8	3.38796676436667e-05	1.05809810356667e-05	2.0778176298e-05	2.52051031e-06
ENST00000374282.3	PAFAH2	1	26288479	26317307	1179	10	3.83893869199583e-05	9.13064421145826e-06	2.5418434798e-05	3.8403079105e-06
ENST00000375980.4	EFHD2	1	15736467	15755220	723	4	9.16755489899158e-06	3.13376351856616e-06	5.7033510667808e-06	3.30440313644617e-07
ENST00000374280.3	EXTL1	1	26349137	26361838	2031	11	7.13516913247796e-05	2.04123855947796e-05	4.6199389136e-05	4.739916594e-06
ENST00000375662.4	FAM131C	1	16384931	16399937	843	7	2.43148471586926e-05	7.644166240356e-06	1.4637994390856e-05	2.03268652748054e-06
ENST00000374497.3	GALE	1	24122438	24125497	1047	10	3.78513990456454e-05	1.06805537931454e-05	2.4237871518e-05	2.9329737345e-06
ENST00000329454.2	C1orf64	1	16330798	16332841	510	2	1.76616445581267e-05	5.55951728762666e-06	1.0947994988e-05	1.1541322825e-06
ENST00000374550.3	RPL11	1	24018313	24022863	537	6	1.73304044391208e-05	3.96496322862078e-06	1.1374187262e-05	1.9912539485e-06
ENST00000361640.4	AKR7A3	1	19609224	19615203	996	7	4.42462165387327e-05	1.37525380737327e-05	2.7836198104e-05	2.657480361e-06
ENST00000374514.3	LYPLA2	1	24119172	24121222	696	9	2.58676167972163e-05	7.61863424121624e-06	1.6172758404e-05	2.076224152e-06
ENST00000374135.4	GPN2	1	27206167	27216587	933	5	4.111782445752e-05	1.348581267252e-05	2.4831705778e-05	2.800306007e-06
ENST00000404138.1	ZBTB40	1	22816441	22852889	3720	17	0.000104517563749098	2.94844854260978e-05	6.66280929059998e-05	8.40498541700002e-06
ENST00000400664.1	KLHDC7A	1	18807475	18809809	2334	1	0.000103892089162804	3.20770901673042e-05	6.69564557880002e-05	4.8585432075e-06
ENST00000441801.2	FBLIM1	1	16091478	16101526	1125	5	4.25547726265359e-05	1.26744486830361e-05	2.69054466599998e-05	2.9748772835e-06
ENST00000375120.3	OTUD3	1	20209006	20234239	1197	8	4.64935594161078e-05	1.2559424661608e-05	2.96340560819998e-05	4.3000786725e-06
ENST00000375071.3	CDA	1	20915622	20945061	441	4	1.41216433987478e-05	4.13953065524778e-06	8.898725022e-06	1.0833877215e-06
ENST00000400181.4	KDM1A	1	23346089	23409857	2631	21	9.20112370508948e-05	2.5469970633895e-05	5.70970780999998e-05	9.444188317e-06
ENST00000375142.1	CAPZB	1	19669255	19811932	834	9	2.55654977354096e-05	7.31722387740962e-06	1.577934977e-05	2.468924088e-06
ENST00000375743.4	ZBTB17	1	16268463	16274990	2412	14	9.46156692706458e-05	3.0564526249774e-05	5.85059561974476e-05	5.54518682342412e-06
ENST00000345034.1	RSC1A1	1	15986363	15988217	1854	1	4.60421802825642e-05	1.20745544395642e-05	3.048429507e-05	3.483330773e-06
ENST00000374271.4	PDIK1L	1	26440799	26449068	1026	2	2.87628257371228e-05	6.97175633412278e-06	1.8481013716e-05	3.310055687e-06
ENST00000375116.3	PLA2G2E	1	20246799	20250052	429	4	1.85816008903555e-05	5.87657493135552e-06	1.1597792186e-05	1.107233773e-06
ENST00000374619.1	HTR1D	1	23519578	23520712	1134	1	3.79733861996851e-05	1.12382408596851e-05	2.4776142192e-05	1.959003148e-06
ENST00000359621.4	CELA2A	1	15783248	15798502	810	8	3.33481773592751e-05	1.09138447587751e-05	1.992587511e-05	2.5084574905e-06
ENST00000374204.1	ZNF683	1	26688141	26695062	1515	5	4.80515204071804e-05	1.38197803751804e-05	3.056817004e-05	3.663569992e-06
ENST00000375847.3	DNAJC16	1	15855600	15894672	2349	14	7.22357163559709e-05	1.9022565095971e-05	4.45150903639998e-05	8.69806089600002e-06
ENST00000294413.7	RHCE	1	25689017	25747277	1254	10	3.1115108699727e-05	9.67368083345244e-06	1.91008439938608e-05	2.34058387241375e-06
ENST00000374213.2	CD52	1	26644508	26646793	186	2	5.55148867029577e-06	1.52716491379577e-06	3.65368634e-06	3.706374165e-07
ENST00000374639.3	C1QC	1	22970516	22974276	738	2	3.0069369325829e-05	1.0881817346829e-05	1.7581242524e-05	1.606309455e-06
ENST00000376030.2	KAZN	1	14925493	15441131	2328	15	4.70616781294959e-05	1.44902725763182e-05	2.94337716074362e-05	3.13763394574146e-06
ENST00000374296.3	PAQR7	1	26189289	26190330	1041	1	3.84007452357239e-05	1.16113083242239e-05	2.4145610046e-05	2.6438268655e-06
ENST00000333868.5	CASP9	1	15819437	15850695	1251	9	1.79057466282554e-05	5.17446700797979e-06	1.14506683848483e-05	1.28061123542737e-06
ENST00000399916.1	RUNX3	1	25228612	25291062	1290	6	6.76985897162171e-05	2.18582091577908e-05	4.26452531063208e-05	3.19512745210549e-06
ENST00000374392.2	NCMAP	1	24921921	24932238	309	3	1.11609793259996e-05	3.38004292099958e-06	6.97248213e-06	8.08454275e-07
ENST00000235835.3	AKR7A2	1	19630718	19638618	1080	7	4.80689091089331e-05	1.62374417506505e-05	2.96483673603744e-05	2.18309999790813e-06
ENST00000252992.4	CEP85	1	26566274	26603784	2289	13	6.82357564736186e-05	1.6952289534619e-05	4.32039277839996e-05	8.07953915500002e-06
ENST00000375079.2	VWA5B1	1	20637094	20680756	3663	21	6.08747774464407e-05	1.82170631827135e-05	3.78683373774323e-05	4.78937688629486e-06
ENST00000247986.2	KIF17	1	20991076	21044199	3090	15	0.000132682708740717	4.19559659937162e-05	8.36613776140006e-05	7.065365133e-06
ENST00000531382.1	RPS6KA1	1	26872391	26900692	2235	21	7.99033816691322e-05	2.28168654991322e-05	5.1711027906e-05	5.375488264e-06
ENST00000361729.2	E2F2	1	23836371	23857285	1314	7	5.00411917454406e-05	1.71122797549406e-05	2.9987996332e-05	2.9409156585e-06
ENST00000374358.4	TMEM50A	1	25666977	25687196	474	6	1.2988562386326e-05	2.739065016826e-06	8.468934764e-06	1.7805626055e-06
ENST00000358432.5	EPHA2	1	16451709	16482427	2931	17	0.000132168076936169	4.03366221576678e-05	8.34487886900008e-05	8.3826660885e-06
ENST00000376085.3	LRRC38	1	13802313	13840088	885	2	1.41044035549305e-05	5.16362772340589e-06	8.46196651935668e-06	4.78809312167964e-07
ENST00000339276.4	SFN	1	27189703	27190450	747	1	3.26244435257311e-05	1.05816417127312e-05	1.99043673619999e-05	2.138434451e-06
ENST00000327535.1	IFNLR1	1	24483619	24513738	1563	7	5.24179415631378e-05	1.57725212731378e-05	3.2756134574e-05	3.889285716e-06
ENST00000450454.2	TCEA3	1	23707958	23751126	1047	11	3.41286907519242e-05	8.85786533992424e-06	2.2457041484e-05	2.813783928e-06
ENST00000236273.4	SYF2	1	25549756	25558958	732	7	2.45150775731308e-05	6.1313229241308e-06	1.5977893532e-05	2.405861117e-06
ENST00000374332.4	MAN1C1	1	25944288	26110280	1893	12	7.72353728910753e-05	2.34703257804873e-05	4.74500365636662e-05	6.31501054692175e-06
ENST00000321265.5	NUDC	1	27248339	27272672	996	9	3.59407168649426e-05	9.61568346394278e-06	2.28166216899998e-05	3.508411711e-06
ENST00000374479.3	FUCA1	1	24172204	24194776	1401	8	5.1961740700294e-05	1.52730586536576e-05	3.23091331958323e-05	4.37954885080415e-06
ENST00000375592.3	FBXO42	1	16577164	16641913	2154	9	6.69279727708531e-05	1.68910420948533e-05	4.25941234039998e-05	7.442807272e-06
ENST00000235372.7	PRDM2	1	14042100	14143042	5157	8	0.000155007449311453	4.30019539049534e-05	9.87452004759996e-05	1.32602949305e-05
ENST00000336689.3	ASAP3	1	23756348	23810626	2712	25	0.000106081959540623	3.22626302296232e-05	6.4213073302e-05	9.606256009e-06
ENST00000290167.6	WNT4	1	22446542	22469415	1056	5	5.3682774167737e-05	1.6560327420737e-05	3.3981515694e-05	3.140931053e-06
ENST00000455833.2	IFFO2	1	19235054	19282826	1554	9	2.28961350085795e-05	7.80490932284924e-06	1.39091206999741e-05	1.18210498575616e-06
ENST00000374338.4	LDLRAP1	1	25870189	25893483	927	9	3.77198689151771e-05	1.21382373236773e-05	2.32971606699998e-05	2.2844709215e-06
ENST00000326735.8	ATP13A2	1	17312715	17338233	3543	29	0.000150220038785089	4.65354914940876e-05	9.3297985188001e-05	1.0386562103e-05
ENST00000527815.1	AIM1L	1	26648458	26670526	2364	19	3.16449484239632e-05	9.77921121919972e-06	1.92045274305335e-05	2.66120977423e-06
ENST00000375910.3	CELA2B	1	15802620	15817807	810	8	3.2837675581793e-05	1.11832815537931e-05	1.9042035592e-05	2.612358436e-06
ENST00000328664.4	RHD	1	25599038	25655415	1254	10	2.81039197705857e-05	8.7688165061041e-06	1.72143154711734e-05	2.12078779330826e-06
ENST00000290101.4	RAP1GAP	1	21924212	21978315	2184	24	6.37271310929798e-05	2.01633058470166e-05	3.88519659472764e-05	4.71185929868677e-06
ENST00000243189.7	C1orf63	1	25569079	25573454	873	4	4.5270714887116e-05	1.1477571699116e-05	2.9678973036e-05	4.114170152e-06
ENST00000308271.9	USP48	1	22005909	22109450	3108	27	9.37233730471174e-05	2.35208297146176e-05	5.90643111779998e-05	1.11382321545e-05
ENST00000314933.6	C1QB	1	22985949	22987879	762	2	2.68125195393944e-05	7.99121192839444e-06	1.7499207534e-05	1.322100077e-06
ENST00000375153.3	PQLC2	1	19644171	19655137	876	7	3.69615815638256e-05	1.19717011968256e-05	2.230785412e-05	2.682026247e-06
ENST00000375499.3	SDHB	1	17345375	17380514	843	8	2.71524033498732e-05	6.42155204987314e-06	1.6788750072e-05	3.942101228e-06
ENST00000375541.5	CROCC	1	17248513	17298941	6054	37	8.55517289661866e-05	2.26199497713858e-05	5.6648358992002e-05	6.28342020279875e-06
ENST00000324856.7	ARID1A	1	27022894	27107247	6858	20	0.000260939942391332	8.0956823373835e-05	0.000160831293481997	1.91518255355e-05
ENST00000444387.2	SH2D5	1	21048284	21054537	1272	9	4.95060686030214e-05	1.36394604260741e-05	3.25101129208379e-05	3.35649525610938e-06
ENST00000344642.2	LDLRAD2	1	22138944	22148708	819	5	3.57379573378048e-05	1.22926662454146e-05	2.1867328301923e-05	1.57796279046714e-06
ENST00000330263.4	MRTO4	1	19578329	19585324	720	8	2.3364353505131e-05	6.33771854263098e-06	1.4718363018e-05	2.3082719445e-06
ENST00000375254.3	UBR4	1	19401325	19536742	15552	106	0.000487996242970703	0.000133191380225695	0.000313271128490008	4.1533734255e-05
ENST00000456354.2	CATSPER4	1	26517118	26529033	1419	10	5.36622057979153e-05	1.52968218589153e-05	3.3504010178e-05	4.861373761e-06
ENST00000331433.4	CLCNKA	1	16349114	16360153	2064	19	7.6600857597559e-05	2.3029350999059e-05	4.7781507896e-05	5.7899987025e-06
ENST00000270747.3	ARHGEF19	1	16525081	16535549	2409	15	7.27902340063552e-05	2.01444607297834e-05	4.61670767502796e-05	6.47869652629226e-06
ENST00000361221.3	ARHGEF10L	1	17907090	18023875	3840	28	0.000152509151339483	4.71513247114824e-05	9.55170828280008e-05	9.84074380000002e-06
ENST00000428417.1	TMEM51	1	15541583	15546239	762	2	3.02222446939504e-05	1.04458361559504e-05	1.7646342162e-05	2.130066376e-06
ENST00000318249.5	NBPF3	1	21771579	21809879	1902	14	5.59533324441667e-05	1.54067820281667e-05	3.3038511134e-05	7.508039282e-06
ENST00000335496.1	SPATA21	1	16725259	16757866	1410	11	1.66609699015147e-05	4.64308220636853e-06	1.05778524393688e-05	1.44003525577735e-06
ENST00000320567.5	C1orf172	1	27276559	27278871	1197	3	4.6927102504478e-05	1.1651392362478e-05	3.1737218914e-05	3.538491228e-06
ENST00000373366.2	GJB3	1	35250363	35251176	813	1	3.58799164149855e-05	1.06553509969855e-05	2.21093921e-05	3.115173318e-06
ENST00000488417.1	C1orf94	1	34643390	34684362	1797	7	1.83143694017642e-05	5.43756583917065e-06	1.12890226957803e-05	1.58778086681323e-06
ENST00000373477.4	YARS	1	33241581	33282845	1587	13	4.75181087533974e-05	1.31865309988974e-05	2.9930654908e-05	4.4009228465e-06
ENST00000373467.3	HPCA	1	33354499	33359463	582	3	2.71176627062978e-05	8.6113116412978e-06	1.694837327e-05	1.557977795e-06
ENST00000361328.3	ZSCAN20	1	33944889	33961076	3132	7	9.1075490301356e-05	2.24707819203562e-05	6.00969606639998e-05	8.50774771700002e-06
ENST00000373151.2	MAP7D1	1	36622018	36645859	2526	17	4.1039332466775e-05	1.11185961127306e-05	2.68147090399726e-05	3.10602731407177e-06
ENST00000403528.2	HCRTR1	1	32084793	32092581	1278	7	4.72150039751373e-05	1.25210075146373e-05	3.1701157714e-05	2.9928387465e-06
ENST00000357182.4	ZMYM6	1	35452704	35496240	3978	15	3.36984440910479e-05	7.96334312978613e-06	2.16696668066595e-05	4.06543415460225e-06
ENST00000373016.3	FHL3	1	38463076	38465084	843	5	3.35343317656859e-05	9.18987612718586e-06	2.143996252e-05	2.9044931185e-06
ENST00000291416.5	TRIM62	1	33612777	33647033	1428	5	6.36403309748495e-05	2.06047208110387e-05	3.97082734220495e-05	3.32733674176135e-06
ENST00000373586.1	EIF3I	1	32688042	32696797	978	11	3.35711901623178e-05	9.42249336481782e-06	2.1679766558e-05	2.4689302395e-06
ENST00000373103.1	CSF3R	1	36931957	36945097	2592	15	7.7529989297011e-05	2.1876239416511e-05	4.9132454392e-05	6.5212954885e-06
ENST00000373062.3	GNL2	1	38032455	38061423	2196	16	6.69370382226351e-05	1.49882235626351e-05	4.3470329454e-05	8.478485206e-06
ENST00000257118.5	PHC2	1	33790465	33841140	2577	14	9.48124475298056e-05	2.81897714203054e-05	6.01787148940002e-05	6.4439612155e-06
ENST00000373014.4	UTP11L	1	38478474	38489300	762	8	2.68692076382607e-05	5.7744371427607e-06	1.7067998668e-05	4.0267718275e-06
ENST00000372703.1	EXO5	1	40980216	40981338	1122	1	2.73565763458021e-05	7.31664490880214e-06	1.7755932186e-05	2.283999251e-06
ENST00000373036.4	MTF1	1	38280807	38323330	2262	10	6.61196588422855e-05	1.85960712612855e-05	4.099337652e-05	6.530211061e-06
ENST00000373048.4	EPHA10	1	38184043	38230738	3027	17	0.00014645481552832	4.61807833960371e-05	9.03844666798626e-05	9.88956545242003e-06
ENST00000354858.6	AK2	1	33478781	33502429	720	6	2.43855214778776e-05	6.86025932587758e-06	1.5276023322e-05	2.24923883e-06
ENST00000446293.2	BSDC1	1	32832222	32860015	1344	11	4.3449387984597e-05	1.2814154808097e-05	2.6853901892e-05	3.7813312845e-06
ENST00000373714.1	ZCCHC17	1	31782945	31837040	726	7	1.80345818436131e-05	3.82856549161308e-06	1.1575102038e-05	2.630914314e-06
ENST00000373609.1	TXLNA	1	32645946	32660796	1641	10	5.52811524096148e-05	1.4229661271615e-05	3.64230326199998e-05	4.628458518e-06
ENST00000373330.1	ZMYM1	1	35559588	35580860	3429	9	8.2398072053858e-05	2.08923690323584e-05	5.24471884899996e-05	9.05851453150002e-06
ENST00000373736.2	NKAIN1	1	31654549	31712394	624	7	9.36084158478094e-06	2.76086088927965e-06	5.74766075704798e-06	8.52319938453307e-07
ENST00000373463.3	TMEM54	1	33360405	33366839	669	6	8.89184476496167e-06	2.61245165728334e-06	5.8228648748811e-06	4.56528232797233e-07
ENST00000373625.3	KPNA6	1	32573731	32636495	1611	14	5.02511570209944e-05	1.23529014899946e-05	3.11521973279998e-05	6.746058203e-06
ENST00000373475.5	S100PBP	1	33291700	33321639	1227	5	3.57375643757451e-05	9.6090174892451e-06	2.2045387324e-05	4.0831595625e-06
ENST00000010299.6	FAM76A	1	28052591	28087092	1026	10	2.62254980465969e-05	6.62268023009692e-06	1.6459934468e-05	3.1428833485e-06
